271.00		817.51		2.43		62.00		787.50		172.00
272.00		820.35		2.47		62.00		787.50		172.00
273.00		822.58		2.42		62.00		787.60		172.00
274.00		825.53		2.55		63.00		787.60		172.00
275.00		828.36		2.40		63.00		787.60		172.00
276.00		830.72		2.07		63.00		787.70		171.00
277.00		833.55		2.43		63.00		787.70		171.00
278.00		836.50		2.55		64.00		787.70		172.00
279.00		838.81		2.54		64.00		787.80		172.00
280.00		841.95		2.68		64.00		787.80		172.00
281.00		845.24		2.88		64.00		787.90		171.00
282.00		847.81		3.16		65.00		787.90		171.00
283.00		851.34		3.12		65.00		787.90		171.00
284.00		854.69		2.94		65.00		788.00		172.00
285.00		858.20		2.78		65.00		788.00		172.00
286.00		861.19		2.68		66.00		788.00		171.00
287.00		864.22		2.72		66.00		788.00		171.00
288.00		868.57		2.84		66.00		788.00		171.00
289.00		871.82		2.90		66.00		788.00		171.00
290.00		875.10		2.93		67.00		788.00		170.00
291.00		877.88		2.85		67.00		788.00		169.00
292.00		881.34		3.11		67.00		788.00		169.00
293.00		884.86		3.14		67.00		788.00		169.00
294.00		887.08		3.16		68.00		788.00		169.00
295.00		890.31		2.97		68.00		788.00		169.00
296.00		893.20		2.64		68.00		788.00		169.00
297.00		896.83		2.68		68.00		788.00		169.00
298.00		905.13		2.64		68.00		788.00		169.00
299.00		909.09		2.91		69.00		788.00		169.00
300.00		912.16		2.99		69.00		788.00		168.00
301.00		915.38		2.99		69.00		788.00		168.00
302.00		918.55		2.91		69.00		788.00		168.00
303.00		921.68		2.84		70.00		788.00		166.00
304.00		924.75		2.79		70.00		788.00		165.00
305.00		927.74		2.83		70.00		788.00		164.00
306.00		930.85		3.14		70.00		788.00		162.00
307.00		934.32		3.42		71.00		788.00		161.00
308.00		938.12		3.25		71.00		788.00		160.00
309.00		941.75		3.24		71.00		788.00		158.00
310.00		945.30		2.97		71.00		788.00		157.00
311.00		948.75		3.06		72.00		788.00		160.00
312.00		952.15		2.80		72.00		788.00		163.00
313.00		955.39		2.86		72.00		788.00		163.00
314.00		958.82		2.99		72.00		788.00		163.00
315.00		962.17		2.97		73.00		788.00		164.00
316.00		962.17		3.11		73.00		788.00		165.00
317.00		962.17		2.90		73.00		788.00		166.00
318.00		965.17		2.66		73.00		788.00		167.00
319.00		968.22		2.51		74.00		788.00		168.00
320.00		970.89		2.36		74.00		788.00		168.00
321.00		973.67		2.44		74.00		788.00		168.00
322.00		976.74		2.29		74.00		788.00		169.00
323.00		979.41		2.30		75.00		788.00		169.00
324.00		982.19		2.41		75.00		788.00		169.00
325.00		984.63		2.36		75.00		788.00		168.00
326.00		987.45		2.45		75.00		788.00		168.00
327.00		990.26		2.44		76.00		788.00		167.00
328.00		992.53		2.47		76.00		788.00		166.00
329.00		995.12		2.17		76.00		788.00		165.00
330.00		997.61		2.10		76.00		788.10		164.00
331.00		1000.55		2.29		76.00		788.20		162.00
332.00		1003.27		2.35		77.00		788.10		159.00
333.00		1005.98		2.34		77.00		788.10		155.00
334.00		1008.19		2.28		77.00		788.10		151.00
335.00		1010.54		1.96		77.00		788.10		148.00
336.00		1013.36		2.36		78.00		788.10		146.00
337.00		1016.04		2.47		78.00		788.10		145.00
338.00		1018.88		2.43		78.00		788.10		145.00
339.00		1021.83		2.46		78.00		788.10		145.00
340.00		1023.88		2.41		79.00		788.20		144.00
341.00		1026.61		2.33		79.00		788.20		145.00
342.00		1029.25		2.36		79.00		788.30		145.00
343.00		1031.80		2.41		79.00		788.40		145.00
344.00		1034.67		2.41		80.00		788.60		145.00
345.00		1037.28		2.16		80.00		788.80		145.00
346.00		1039.67		2.84		80.00		788.90		145.00
347.00		1042.71		2.61		80.00		789.10		145.00
348.00		1045.66		2.58		80.00		789.20		145.00
349.00		1047.84		2.68		81.00		789.30		146.00
350.00		1051.05		2.86		81.00		789.40		146.00
351.00		1054.26		2.86		81.00		789.50		144.00
352.00		1056.43		2.92		81.00		789.60		144.00
353.00		1059.53		2.70		82.00		789.70		146.00
354.00		1062.83		2.89		82.00		789.80		147.00
355.00		1065.57		2.49		82.00		790.00		148.00
356.00		1068.45		2.51		82.00		790.10		149.00
357.00		1071.41		2.50		83.00		790.20		149.00
358.00		1074.36		2.71		83.00		790.30		150.00
359.00		1077.60		2.77		83.00		790.40		150.00
360.00		1080.70		2.64		83.00		790.50		150.00
361.00		1082.82		2.57		84.00		790.70		150.00
362.00		1085.61		2.33		84.00		790.80		151.00
363.00		1088.17		2.08		84.00		791.00		151.00
364.00		1091.08		2.09		84.00		791.10		151.00
365.00		1093.86		2.18		84.00		791.30		151.00
366.00		1096.96		2.49		85.00		791.50		151.00
367.00		1098.47		2.41		85.00		791.70		151.00
368.00		1101.24		2.23		85.00		791.90		152.00
369.00		1104.14		2.32		85.00		792.10		152.00
370.00		1106.34		2.46		86.00		792.40		152.00
371.00		1109.01		2.19		86.00		792.70		153.00
372.00		1112.02		2.58		86.00		792.90		154.00
373.00		1114.15		2.42		86.00		793.20		154.00
374.00		1121.37		2.65		87.00		793.50		153.00
375.00		1125.18		2.63		87.00		793.70		153.00
376.00		1128.00		2.29		87.00		794.00		153.00
377.00		1130.48		2.42		87.00		794.20		154.00
378.00		1133.02		2.21		87.00		794.50		154.00
379.00		1135.36		2.17		88.00		794.70		155.00
380.00		1137.65		2.13		88.00		794.90		157.00
381.00		1139.91		1.95		88.00		795.20		157.00
382.00		1142.16		2.35		88.00		795.40		157.00
383.00		1144.77		2.37		89.00		795.60		156.00
384.00		1147.55		2.55		89.00		795.90		156.00
385.00		1150.50		2.57		89.00		796.20		156.00
386.00		1153.54		2.56		89.00		796.50		157.00
387.00		1156.51		2.59		90.00		796.80		156.00
388.00		1159.54		2.54		90.00		797.10		155.00
389.00		1162.65		3.01		90.00		797.40		154.00
390.00		1166.11		3.08		90.00		797.80		154.00
391.00		1169.27		2.75		91.00		798.10		154.00
392.00		1169.27		2.60		91.00		798.30		154.00
393.00		1169.27		2.09		91.00		798.50		155.00
394.00		1171.75		2.09		91.00		798.80		160.00
395.00		1175.00		2.26		91.00		799.00		160.00
396.00		1177.79		2.39		92.00		799.30		159.00
397.00		1180.90		2.71		92.00		799.50		159.00
398.00		1182.35		2.48		92.00		799.80		158.00
399.00		1185.47		2.69		92.00		800.10		158.00
400.00		1188.44		2.54		93.00		800.40		159.00
401.00		1190.36		2.56		93.00		800.70		159.00
402.00		1193.36		2.63		93.00		800.90		158.00
403.00		1195.69		1.97		93.00		801.20		158.00
404.00		1198.56		2.41		94.00		801.30		159.00
405.00		1201.43		2.47		94.00		801.40		160.00
406.00		1203.99		2.17		94.00		801.60		160.00
407.00		1205.90		1.74		94.00		801.70		160.00
408.00		1208.17		1.85		94.00		801.80		159.00
409.00		1210.84		2.16		95.00		801.90		158.00
410.00		1212.62		2.03		95.00		802.00		157.00
411.00		1215.50		2.36		95.00		802.20		157.00
412.00		1218.72		2.70		95.00		802.30		157.00
413.00		1219.62		2.55		95.00		802.50		157.00
414.00		1222.58		2.44		96.00		802.60		157.00
415.00		1225.76		2.66		96.00		802.70		158.00
416.00		1227.34		1.09		96.00		802.90		160.00
417.00		1229.63		1.78		96.00		803.00		161.00
418.00		1229.63		2.34		97.00		803.20		161.00
419.00		1229.63		2.58		97.00		803.30		160.00
420.00		1232.68		2.53		97.00		803.50		159.00
421.00		1235.81		2.61		97.00		803.60		160.00
422.00		1238.75		2.39		97.00		803.70		160.00
423.00		1242.38		2.29		98.00		803.90		160.00
424.00		1245.34		2.44		98.00		804.00		159.00
425.00		1248.10		2.30		98.00		804.20		159.00
426.00		1250.99		2.49		98.00		804.30		158.00
427.00		1256.17		2.16		99.00		804.50		158.00
428.00		1259.28		2.62		99.00		804.60		158.00
429.00		1262.38		2.58		99.00		804.70		158.00
430.00		1267.48		2.38		99.00		804.90		158.00
431.00		1270.61		2.58		99.00		805.00		159.00
432.00		1273.66		2.53		100.00		805.20		159.00
433.00		1276.93		2.13		100.00		805.30		159.00
434.00		1279.50		2.21		100.00		805.40		159.00
435.00		1282.05		2.19		100.00		805.60		158.00
436.00		1285.13		2.43		101.00		805.70		159.00
437.00		1287.62		2.13		101.00		805.80		159.00
438.00		1290.41		2.42		101.00		806.00		159.00
439.00		1293.06		2.71		101.00		806.20		158.00
440.00		1295.79		2.36		101.00		806.50		158.00
441.00		1298.62		2.46		102.00		806.70		158.00
442.00		1301.37		2.31		102.00		806.90		157.00
443.00		1304.45		2.71		102.00		807.10		157.00
444.00		1307.52		2.70		102.00		807.30		157.00
445.00		1309.48		2.31		102.00		807.50		157.00
446.00		1312.16		2.31		103.00		807.70		157.00
447.00		1314.70		2.15		103.00		807.90		157.00
448.00		1317.60		2.22		103.00		808.10		158.00
449.00		1320.26		2.21		103.00		808.40		159.00
450.00		1322.75		2.04		104.00		808.60		159.00
451.00		1324.91		2.53		104.00		808.80		160.00
452.00		1327.79		2.39		104.00		809.00		159.00
453.00		1330.75		2.53		104.00		809.20		160.00
454.00		1332.23		2.58		104.00		809.40		161.00
455.00		1335.07		2.41		105.00		809.60		160.00
456.00		1337.71		2.22		105.00		809.80		160.00
457.00		1340.20		2.18		105.00		810.00		160.00
458.00		1342.56		2.03		105.00		810.20		160.00
459.00		1345.36		2.46		106.00		810.40		159.00
460.00		1348.21		1.91		106.00		810.60		159.00
461.00		1349.42		0.87		106.00		810.70		158.00
462.00		1350.42		0.64		106.00		810.90		159.00
463.00		1351.91		1.09		106.00		811.10		160.00
464.00		1353.59		1.27		107.00		811.20		160.00
465.00		1355.94		1.93		107.00		811.30		160.00
466.00		1357.29		0.90		107.00		811.50		159.00
467.00		1359.15		1.33		107.00		811.60		159.00
468.00		1361.20		1.52		108.00		811.80		158.00
